subject	session	run	trial_nr	n	response
04	2	6	29	19.0	18.0
04	2	6	30	25.0	23.0
04	2	7	1	26.0	28.0
04	2	7	2	36.0	30.0
04	2	7	3	34.0	33.0
04	2	7	4	25.0	26.0
04	2	7	5	22.0	28.0
04	2	7	6	38.0	40.0
04	2	7	7	38.0	40.0
04	2	7	8	31.0	32.0
04	2	7	9	39.0	29.0
04	2	7	10	30.0	28.0
04	2	7	11	18.0	19.0
04	2	7	12	25.0	24.0
04	2	7	13	34.0	32.0
04	2	7	14	39.0	36.0
04	2	7	15	34.0	34.0
04	2	7	16	11.0	10.0
04	2	7	17	32.0	30.0
04	2	7	18	18.0	22.0
04	2	7	19	22.0	25.0
04	2	7	20	12.0	14.0
04	2	7	21	11.0	10.0
04	2	7	22	12.0	15.0
04	2	7	23	29.0	23.0
04	2	7	24	23.0	28.0
04	2	7	25	11.0	10.0
04	2	7	26	17.0	22.0
04	2	7	27	40.0	38.0
04	2	7	28	38.0	40.0
04	2	7	29	13.0	19.0
04	2	7	30	12.0	17.0
04	2	8	1	12.0	13.0
04	2	8	2	24.0	29.0
04	2	8	3	21.0	25.0
04	2	8	4	13.0	15.0
04	2	8	5	17.0	21.0
04	2	8	6	11.0	11.0
04	2	8	7	35.0	33.0
04	2	8	8	35.0	35.0
04	2	8	9	39.0	38.0
04	2	8	10	36.0	34.0
04	2	8	11	14.0	16.0
04	2	8	12	17.0	22.0
04	2	8	13	34.0	33.0
04	2	8	14	32.0	37.0
04	2	8	15	16.0	18.0
04	2	8	16	37.0	31.0
04	2	8	17	35.0	28.0
04	2	8	18	15.0	19.0
04	2	8	19	32.0	30.0
04	2	8	20	28.0	35.0
04	2	8	21	16.0	20.0
04	2	8	22	24.0	26.0
04	2	8	23	10.0	10.0
04	2	8	24	24.0	25.0
04	2	8	25	32.0	28.0
04	2	8	27	37.0	30.0
04	2	8	28	13.0	14.0
04	2	8	29	23.0	28.0
04	2	8	30	40.0	37.0
05	1	5	1	32.0	23.0
05	1	5	2	32.0	30.0
05	1	5	3	21.0	20.0
05	1	5	4	14.0	10.0
05	1	5	5	12.0	10.0
05	1	5	6	17.0	17.0
05	1	5	7	26.0	26.0
05	1	5	8	36.0	30.0
05	1	5	9	17.0	10.0
05	1	5	10	35.0	23.0
05	1	5	11	13.0	10.0
05	1	5	12	27.0	20.0
05	1	5	13	26.0	28.0
05	1	5	14	28.0	22.0
05	1	5	15	16.0	10.0
05	1	5	16	21.0	15.0
05	1	5	17	21.0	19.0
05	1	5	18	25.0	21.0
05	1	5	19	31.0	30.0
05	1	5	20	23.0	28.0
05	1	5	21	28.0	17.0
05	1	5	22	28.0	32.0
05	1	5	23	11.0	13.0
05	1	5	24	22.0	16.0
05	1	5	25	11.0	10.0
05	1	5	26	35.0	40.0
05	1	5	27	30.0	29.0
05	1	5	28	19.0	16.0
05	1	5	29	18.0	12.0
05	1	5	30	17.0	19.0
05	1	6	1	18.0	18.0
05	1	6	2	26.0	22.0
05	1	6	3	23.0	27.0
05	1	6	4	21.0	28.0
05	1	6	5	28.0	27.0
05	1	6	6	14.0	19.0
05	1	6	7	12.0	10.0
05	1	6	8	37.0	40.0
05	1	6	9	39.0	40.0
05	1	6	10	28.0	29.0
05	1	6	11	15.0	12.0
05	1	6	12	37.0	40.0
05	1	6	13	14.0	15.0
05	1	6	14	22.0	21.0
05	1	6	15	32.0	23.0
05	1	6	16	28.0	30.0
05	1	6	17	38.0	40.0
05	1	6	18	28.0	23.0
05	1	6	19	20.0	14.0
05	1	6	21	19.0	23.0
05	1	6	22	14.0	14.0
05	1	6	23	11.0	10.0
05	1	6	24	31.0	30.0
05	1	6	25	30.0	28.0
05	1	6	26	39.0	40.0
05	1	6	27	21.0	19.0
05	1	6	28	14.0	12.0
05	1	6	29	13.0	10.0
05	1	6	30	13.0	12.0
05	1	7	1	25.0	32.0
05	1	7	2	18.0	15.0
05	1	7	3	31.0	32.0
05	1	7	4	14.0	10.0
05	1	7	5	40.0	31.0
05	1	7	6	12.0	10.0
05	1	7	7	23.0	18.0
05	1	7	8	38.0	31.0
05	1	7	9	36.0	40.0
05	1	7	10	16.0	14.0
05	1	7	11	37.0	33.0
05	1	7	12	40.0	40.0
05	1	7	13	32.0	30.0
05	1	7	14	10.0	10.0
05	1	7	15	34.0	32.0
05	1	7	16	35.0	20.0
05	1	7	17	17.0	13.0
05	1	7	18	19.0	30.0
05	1	7	19	34.0	34.0
05	1	7	20	35.0	31.0
05	1	7	21	33.0	14.0
05	1	7	22	26.0	23.0
05	1	7	23	29.0	27.0
05	1	7	24	10.0	10.0
05	1	7	25	32.0	35.0
05	1	7	26	28.0	29.0
05	1	7	27	20.0	18.0
05	1	7	28	21.0	19.0
05	1	7	29	33.0	30.0
05	1	7	30	26.0	27.0
05	1	8	1	18.0	21.0
05	1	8	2	12.0	14.0
05	1	8	3	11.0	10.0
05	1	8	4	13.0	12.0
05	1	8	5	13.0	12.0
05	1	8	6	33.0	33.0
05	1	8	7	32.0	37.0
05	1	8	8	27.0	35.0
05	1	8	9	31.0	24.0
05	1	8	10	27.0	33.0
05	1	8	11	35.0	30.0
05	1	8	12	40.0	40.0
05	1	8	13	11.0	10.0
05	1	8	14	26.0	31.0
05	1	8	15	38.0	33.0
05	1	8	16	13.0	12.0
05	1	8	17	15.0	11.0
05	1	8	18	16.0	22.0
05	1	8	19	30.0	26.0
05	1	8	20	31.0	27.0
05	1	8	21	14.0	12.0
05	1	8	22	35.0	31.0
05	1	8	23	34.0	29.0
05	1	8	24	15.0	13.0
05	1	8	25	23.0	30.0
05	1	8	26	22.0	26.0
05	1	8	27	19.0	31.0
05	1	8	28	31.0	32.0
05	1	8	29	15.0	18.0
05	1	8	30	13.0	10.0
05	2	1	1	19.0	18.0
05	2	1	2	33.0	31.0
05	2	1	3	15.0	15.0
05	2	1	4	36.0	32.0
05	2	1	5	14.0	12.0
05	2	1	6	22.0	17.0
05	2	1	7	25.0	28.0
05	2	1	8	32.0	31.0
05	2	1	9	33.0	30.0
05	2	1	10	23.0	21.0
05	2	1	11	26.0	22.0
05	2	1	12	40.0	35.0
05	2	1	13	37.0	31.0
05	2	1	14	38.0	34.0
05	2	1	15	19.0	20.0
05	2	1	16	33.0	25.0
05	2	1	17	25.0	22.0
05	2	1	18	36.0	33.0
05	2	1	19	36.0	30.0
05	2	1	20	39.0	29.0
05	2	1	21	16.0	14.0
05	2	1	22	19.0	17.0
05	2	1	23	13.0	13.0
05	2	1	24	27.0	22.0
05	2	1	25	24.0	19.0
05	2	1	26	27.0	23.0
05	2	1	27	19.0	17.0
05	2	1	28	34.0	35.0
05	2	1	29	16.0	13.0
05	2	1	30	35.0	31.0
05	2	2	1	39.0	31.0
05	2	2	2	38.0	30.0
05	2	2	3	25.0	24.0
05	2	2	4	13.0	10.0
05	2	2	5	17.0	16.0
05	2	2	6	40.0	32.0
05	2	2	7	24.0	23.0
05	2	2	8	30.0	29.0
05	2	2	9	16.0	17.0
05	2	2	10	33.0	31.0
05	2	2	11	15.0	15.0
05	2	2	12	19.0	18.0
05	2	2	13	38.0	32.0
05	2	2	14	15.0	15.0
05	2	2	15	12.0	10.0
05	2	2	16	11.0	10.0
05	2	2	17	14.0	16.0
05	2	2	18	36.0	31.0
05	2	2	19	19.0	17.0
05	2	2	20	34.0	28.0
05	2	2	21	30.0	32.0
05	2	2	22	29.0	31.0
05	2	2	23	24.0	28.0
05	2	2	24	20.0	18.0
05	2	2	25	39.0	30.0
05	2	2	26	27.0	23.0
05	2	2	27	34.0	26.0
05	2	2	28	18.0	17.0
05	2	2	30	12.0	10.0
05	2	3	1	26.0	19.0
05	2	3	2	21.0	23.0
05	2	3	3	22.0	23.0
05	2	3	4	18.0	17.0
05	2	3	5	22.0	23.0
05	2	3	6	19.0	18.0
05	2	3	7	27.0	23.0
05	2	3	8	40.0	36.0
05	2	3	9	25.0	23.0
05	2	3	10	37.0	30.0
05	2	3	11	27.0	26.0
05	2	3	12	24.0	16.0
05	2	3	13	27.0	22.0
05	2	3	14	19.0	16.0
05	2	3	15	17.0	17.0
05	2	3	16	25.0	16.0
05	2	3	17	14.0	10.0
05	2	3	18	17.0	16.0
05	2	3	19	10.0	10.0
05	2	3	20	40.0	33.0
05	2	3	21	25.0	24.0
05	2	3	22	34.0	31.0
05	2	3	23	21.0	20.0
05	2	3	24	15.0	11.0
05	2	3	25	16.0	13.0
05	2	3	26	34.0	23.0
05	2	3	27	22.0	19.0
05	2	3	28	38.0	34.0
05	2	3	29	38.0	32.0
05	2	3	30	39.0	33.0
05	2	4	1	14.0	12.0
05	2	4	2	36.0	28.0
05	2	4	3	37.0	31.0
05	2	4	4	30.0	31.0
05	2	4	5	17.0	14.0
05	2	4	6	24.0	22.0
05	2	4	7	18.0	15.0
05	2	4	8	20.0	14.0
05	2	4	9	32.0	23.0
05	2	4	10	32.0	29.0
05	2	4	11	23.0	21.0
05	2	4	12	33.0	26.0
05	2	4	13	18.0	15.0
05	2	4	14	11.0	10.0
05	2	4	15	36.0	34.0
05	2	4	16	32.0	30.0
05	2	4	17	19.0	21.0
05	2	4	18	32.0	32.0
05	2	4	19	23.0	22.0
05	2	4	20	13.0	10.0
05	2	4	21	14.0	16.0
05	2	4	22	20.0	16.0
05	2	4	23	17.0	16.0
05	2	4	24	32.0	27.0
05	2	4	25	27.0	25.0
05	2	4	26	16.0	15.0
05	2	4	27	19.0	18.0
05	2	4	28	34.0	30.0
05	2	4	29	18.0	17.0
05	2	4	30	24.0	22.0
06	1	1	1	34.0	23.0
06	1	1	2	37.0	28.0
06	1	1	3	10.0	11.0
06	1	1	4	23.0	20.0
06	1	1	5	19.0	20.0
06	1	1	6	25.0	25.0
06	1	1	7	21.0	21.0
06	1	1	8	38.0	37.0
06	1	1	9	23.0	18.0
06	1	1	10	39.0	36.0
06	1	1	11	14.0	12.0
06	1	1	12	13.0	10.0
06	1	1	13	25.0	23.0
06	1	1	14	11.0	10.0
06	1	1	15	29.0	31.0
06	1	1	16	21.0	26.0
06	1	1	17	34.0	33.0
06	1	1	18	16.0	13.0
06	1	1	19	25.0	20.0
06	1	1	20	28.0	33.0
06	1	1	21	14.0	10.0
06	1	1	22	17.0	19.0
06	1	1	23	30.0	32.0
06	1	1	24	30.0	28.0
06	1	1	25	12.0	15.0
06	1	1	26	19.0	21.0
06	1	1	27	25.0	26.0
06	1	1	28	33.0	33.0
06	1	1	29	10.0	10.0
06	1	1	30	39.0	38.0
06	1	2	1	14.0	16.0
06	1	2	2	28.0	25.0
06	1	2	3	13.0	12.0
06	1	2	4	38.0	38.0
06	1	2	5	16.0	20.0
06	1	2	6	24.0	25.0
06	1	2	7	36.0	34.0
06	1	2	8	37.0	36.0
06	1	2	9	35.0	32.0
06	1	2	10	11.0	10.0
06	1	2	11	35.0	32.0
06	1	2	12	26.0	23.0
06	1	2	13	22.0	19.0
06	1	2	14	26.0	25.0
06	1	2	15	15.0	13.0
06	1	2	16	11.0	11.0
06	1	2	18	30.0	27.0
06	1	2	19	20.0	24.0
06	1	2	20	11.0	12.0
06	1	2	21	23.0	27.0
06	1	2	22	21.0	22.0
06	1	2	23	34.0	33.0
06	1	2	24	19.0	23.0
06	1	2	25	29.0	29.0
06	1	2	26	10.0	10.0
06	1	2	27	21.0	23.0
06	1	2	28	12.0	12.0
06	1	2	29	24.0	22.0
06	1	2	30	19.0	17.0
06	1	3	1	35.0	37.0
06	1	3	2	38.0	33.0
06	1	3	3	15.0	13.0
06	1	3	4	24.0	24.0
06	1	3	5	20.0	24.0
06	1	3	6	21.0	26.0
06	1	3	7	22.0	23.0
06	1	3	8	18.0	17.0
06	1	3	9	17.0	18.0
06	1	3	10	14.0	14.0
06	1	3	11	34.0	33.0
06	1	3	12	31.0	32.0
06	1	3	13	32.0	29.0
06	1	3	14	36.0	34.0
06	1	3	15	38.0	31.0
06	1	3	16	19.0	18.0
06	1	3	17	25.0	21.0
06	1	3	18	16.0	17.0
06	1	3	19	39.0	31.0
06	1	3	20	15.0	12.0
06	1	3	21	24.0	18.0
06	1	3	22	31.0	31.0
06	1	3	23	13.0	12.0
06	1	3	24	39.0	38.0
06	1	3	25	12.0	11.0
06	1	3	26	40.0	38.0
06	1	3	27	22.0	18.0
06	1	3	28	11.0	10.0
06	1	3	29	21.0	23.0
06	1	3	30	27.0	28.0
06	1	4	1	31.0	32.0
06	1	4	2	31.0	32.0
06	1	4	3	38.0	28.0
06	1	4	4	31.0	24.0
06	1	4	5	34.0	30.0
06	1	4	6	20.0	13.0
06	1	4	7	37.0	34.0
06	1	4	8	28.0	22.0
06	1	4	9	17.0	18.0
06	1	4	10	23.0	22.0
06	1	4	11	25.0	25.0
06	1	4	12	36.0	37.0
06	1	4	13	31.0	32.0
06	1	4	14	15.0	14.0
06	1	4	15	31.0	31.0
06	1	4	16	12.0	10.0
06	1	4	17	24.0	24.0
06	1	4	18	35.0	34.0
06	1	4	19	20.0	22.0
06	1	4	20	10.0	10.0
06	1	4	21	10.0	11.0
06	1	4	22	22.0	30.0
06	1	4	23	14.0	19.0
06	1	4	24	26.0	25.0
06	1	4	25	10.0	13.0
06	1	4	26	17.0	17.0
06	1	4	27	38.0	39.0
06	1	4	28	23.0	28.0
06	1	4	29	25.0	23.0
06	1	4	30	28.0	25.0
06	2	5	1	19.0	20.0
06	2	5	2	16.0	22.0
06	2	5	3	19.0	25.0
06	2	5	4	15.0	15.0
06	2	5	5	21.0	27.0
06	2	5	6	39.0	40.0
06	2	5	7	15.0	13.0
06	2	5	8	30.0	31.0
06	2	5	9	39.0	35.0
06	2	5	10	34.0	31.0
06	2	5	11	29.0	28.0
06	2	5	12	17.0	14.0
06	2	5	13	33.0	27.0
06	2	5	14	37.0	33.0
06	2	5	15	38.0	29.0
06	2	5	16	33.0	32.0
06	2	5	17	10.0	10.0
06	2	5	18	30.0	28.0
06	2	5	19	16.0	17.0
06	2	5	20	21.0	25.0
06	2	5	21	40.0	39.0
06	2	5	22	17.0	12.0
06	2	5	23	27.0	29.0
06	2	5	24	37.0	37.0
06	2	5	25	34.0	35.0
06	2	5	26	31.0	29.0
06	2	5	27	26.0	23.0
06	2	5	28	32.0	29.0
06	2	5	29	24.0	27.0
06	2	5	30	21.0	16.0
06	2	6	1	31.0	29.0
06	2	6	2	39.0	35.0
06	2	6	3	32.0	30.0
06	2	6	4	38.0	34.0
06	2	6	5	12.0	13.0
06	2	6	6	15.0	17.0
06	2	6	7	39.0	37.0
06	2	6	8	29.0	25.0
06	2	6	9	21.0	21.0
06	2	6	10	39.0	38.0
06	2	6	11	32.0	37.0
06	2	6	12	20.0	21.0
06	2	6	13	28.0	28.0
06	2	6	14	11.0	10.0
06	2	6	15	29.0	34.0
06	2	6	16	23.0	23.0
06	2	6	17	32.0	29.0
06	2	6	18	38.0	35.0
06	2	6	19	17.0	16.0
06	2	6	20	13.0	15.0
06	2	6	21	33.0	38.0
06	2	6	22	26.0	31.0
06	2	6	23	11.0	10.0
06	2	6	24	11.0	13.0
06	2	6	25	11.0	16.0
06	2	6	26	38.0	40.0
06	2	6	27	37.0	38.0
06	2	6	28	24.0	27.0
06	2	6	29	16.0	20.0
06	2	6	30	32.0	30.0
06	2	7	1	23.0	24.0
06	2	7	2	29.0	28.0
06	2	7	3	31.0	36.0
06	2	7	4	38.0	37.0
06	2	7	5	20.0	18.0
06	2	7	6	33.0	31.0
06	2	7	7	17.0	21.0
06	2	7	8	24.0	26.0
06	2	7	9	11.0	12.0
06	2	7	10	15.0	18.0
06	2	7	11	23.0	28.0
06	2	7	12	26.0	35.0
06	2	7	13	32.0	36.0
06	2	7	14	17.0	14.0
06	2	7	15	17.0	18.0
06	2	7	16	36.0	38.0
06	2	7	17	26.0	28.0
06	2	7	18	40.0	34.0
06	2	7	19	39.0	35.0
06	2	7	20	36.0	33.0
06	2	7	21	22.0	24.0
06	2	7	22	22.0	26.0
06	2	7	23	31.0	32.0
06	2	7	24	37.0	36.0
06	2	7	25	18.0	15.0
06	2	7	26	35.0	35.0
06	2	7	27	37.0	38.0
06	2	7	28	18.0	20.0
06	2	7	29	31.0	34.0
06	2	7	30	33.0	29.0
06	2	8	1	27.0	28.0
06	2	8	2	34.0	35.0
06	2	8	3	29.0	35.0
06	2	8	4	10.0	10.0
06	2	8	5	36.0	39.0
06	2	8	6	16.0	18.0
06	2	8	7	31.0	33.0
06	2	8	8	30.0	33.0
06	2	8	9	22.0	28.0
06	2	8	10	40.0	37.0
06	2	8	11	37.0	40.0
06	2	8	12	16.0	15.0
06	2	8	13	32.0	30.0
06	2	8	14	21.0	23.0
06	2	8	15	12.0	13.0
06	2	8	16	24.0	26.0
06	2	8	17	27.0	33.0
06	2	8	18	35.0	38.0
06	2	8	19	10.0	10.0
06	2	8	20	26.0	34.0
06	2	8	21	30.0	36.0
06	2	8	22	23.0	29.0
06	2	8	23	29.0	36.0
06	2	8	24	25.0	33.0
06	2	8	25	38.0	30.0
06	2	8	26	12.0	14.0
06	2	8	27	33.0	39.0
06	2	8	28	23.0	30.0
06	2	8	29	16.0	23.0
06	2	8	30	29.0	32.0
07	1	5	1	19.0	23.0
07	1	5	2	36.0	30.0
07	1	5	3	13.0	13.0
07	1	5	4	14.0	14.0
07	1	5	5	29.0	26.0
07	1	5	6	28.0	27.0
07	1	5	7	31.0	26.0
07	1	5	8	25.0	22.0
07	1	5	9	10.0	12.0
07	1	5	10	22.0	30.0
07	1	5	11	18.0	21.0
07	1	5	12	29.0	28.0
07	1	5	13	22.0	27.0
07	1	5	14	32.0	31.0
07	1	5	15	24.0	28.0
07	1	5	16	28.0	27.0
07	1	5	17	19.0	18.0
07	1	5	18	32.0	32.0
07	1	5	19	37.0	34.0
07	1	5	20	13.0	14.0
07	1	5	21	36.0	30.0
07	1	5	22	21.0	17.0
07	1	5	23	20.0	18.0
07	1	5	24	35.0	28.0
07	1	5	25	10.0	10.0
07	1	5	26	26.0	25.0
07	1	5	27	10.0	14.0
07	1	5	28	29.0	30.0
07	1	5	29	31.0	27.0
07	1	5	30	26.0	28.0
07	1	6	1	18.0	19.0
07	1	6	2	30.0	27.0
07	1	6	3	13.0	18.0
07	1	6	4	37.0	31.0
07	1	6	5	20.0	20.0
07	1	6	6	28.0	29.0
07	1	6	7	22.0	28.0
07	1	6	8	30.0	32.0
07	1	6	9	39.0	31.0
07	1	6	10	20.0	17.0
07	1	6	11	17.0	15.0
07	1	6	12	39.0	31.0
07	1	6	13	37.0	31.0
07	1	6	14	15.0	18.0
07	1	6	15	29.0	22.0
07	1	6	16	19.0	18.0
07	1	6	17	16.0	15.0
07	1	6	18	11.0	11.0
07	1	6	19	13.0	14.0
07	1	6	20	25.0	17.0
07	1	6	21	15.0	19.0
07	1	6	22	18.0	20.0
07	1	6	23	21.0	19.0
07	1	6	24	24.0	25.0
07	1	6	25	18.0	22.0
07	1	6	26	12.0	17.0
07	1	6	27	12.0	14.0
07	1	6	28	17.0	18.0
07	1	6	29	30.0	28.0
07	1	6	30	24.0	28.0
07	1	7	1	31.0	29.0
07	1	7	2	15.0	18.0
07	1	7	3	26.0	24.0
07	1	7	4	27.0	28.0
07	1	7	5	26.0	26.0
07	1	7	6	17.0	16.0
07	1	7	7	17.0	22.0
07	1	7	8	18.0	17.0
07	1	7	9	15.0	21.0
07	1	7	10	40.0	31.0
07	1	7	11	40.0	28.0
07	1	7	12	37.0	26.0
07	1	7	13	32.0	26.0
07	1	7	14	16.0	13.0
07	1	7	15	14.0	16.0
07	1	7	16	22.0	21.0
07	1	7	17	27.0	27.0
07	1	7	18	21.0	22.0
07	1	7	19	32.0	30.0
07	1	7	20	26.0	27.0
07	1	7	21	33.0	31.0
07	1	7	22	20.0	23.0
07	1	7	23	11.0	12.0
07	1	7	24	32.0	30.0
07	1	7	25	31.0	29.0
07	1	7	26	35.0	32.0
07	1	7	27	18.0	23.0
07	1	7	28	22.0	27.0
07	1	7	29	29.0	28.0
07	1	7	30	32.0	29.0
07	1	8	1	28.0	27.0
07	1	8	2	15.0	15.0
07	1	8	3	34.0	32.0
07	1	8	4	33.0	29.0
07	1	8	5	21.0	18.0
07	1	8	6	31.0	28.0
07	1	8	7	15.0	18.0
07	1	8	8	11.0	10.0
07	1	8	9	31.0	30.0
07	1	8	10	21.0	21.0
07	1	8	11	20.0	17.0
07	1	8	12	12.0	14.0
07	1	8	13	24.0	25.0
07	1	8	14	30.0	32.0
07	1	8	15	29.0	31.0
07	1	8	16	38.0	30.0
07	1	8	17	34.0	32.0
07	1	8	18	11.0	11.0
07	1	8	19	29.0	26.0
07	1	8	20	18.0	18.0
07	1	8	21	38.0	31.0
07	1	8	22	15.0	17.0
07	1	8	23	23.0	25.0
07	1	8	24	10.0	13.0
07	1	8	25	17.0	20.0
07	1	8	26	12.0	14.0
07	1	8	27	16.0	18.0
07	1	8	28	34.0	32.0
07	1	8	29	15.0	17.0
07	1	8	30	17.0	24.0
07	2	1	1	21.0	25.0
07	2	1	2	19.0	18.0
07	2	1	3	35.0	29.0
07	2	1	4	14.0	11.0
07	2	1	5	20.0	19.0
07	2	1	6	34.0	35.0
07	2	1	7	12.0	21.0
07	2	1	8	25.0	25.0
07	2	1	9	28.0	29.0
07	2	1	10	10.0	10.0
07	2	1	11	24.0	22.0
07	2	1	12	40.0	38.0
07	2	1	13	11.0	10.0
07	2	1	14	28.0	25.0
07	2	1	15	17.0	19.0
07	2	1	16	36.0	37.0
07	2	1	17	27.0	31.0
07	2	1	18	30.0	35.0
07	2	1	19	13.0	11.0
07	2	1	20	20.0	18.0
07	2	1	21	11.0	10.0
07	2	1	22	37.0	40.0
07	2	1	23	39.0	37.0
07	2	1	24	16.0	14.0
07	2	1	25	37.0	34.0
07	2	1	26	33.0	30.0
07	2	1	27	19.0	19.0
07	2	1	28	19.0	18.0
07	2	1	29	12.0	12.0
07	2	1	30	26.0	30.0
07	2	2	1	30.0	28.0
07	2	2	2	17.0	16.0
07	2	2	3	13.0	10.0
07	2	2	4	40.0	36.0
07	2	2	5	17.0	18.0
07	2	2	6	25.0	28.0
07	2	2	7	17.0	19.0
07	2	2	8	30.0	30.0
07	2	2	9	33.0	35.0
07	2	2	10	30.0	30.0
07	2	2	11	16.0	19.0
07	2	2	12	28.0	28.0
07	2	2	13	37.0	33.0
07	2	2	14	28.0	27.0
07	2	2	15	19.0	18.0
07	2	2	16	31.0	34.0
07	2	2	17	12.0	12.0
07	2	2	18	27.0	22.0
07	2	2	19	31.0	29.0
07	2	2	20	15.0	13.0
07	2	2	21	20.0	17.0
07	2	2	22	29.0	31.0
07	2	2	23	32.0	38.0
07	2	2	24	18.0	23.0
07	2	2	25	31.0	30.0
07	2	2	26	40.0	39.0
07	2	2	27	22.0	23.0
07	2	2	28	21.0	21.0
07	2	2	29	30.0	31.0
07	2	2	30	27.0	29.0
07	2	3	1	22.0	19.0
07	2	3	2	18.0	18.0
07	2	3	3	24.0	26.0
07	2	3	4	28.0	28.0
07	2	3	5	24.0	24.0
07	2	3	6	27.0	27.0
07	2	3	7	20.0	19.0
07	2	3	8	23.0	21.0
07	2	3	9	21.0	23.0
07	2	3	10	38.0	36.0
07	2	3	11	18.0	14.0
07	2	3	12	32.0	30.0
07	2	3	13	26.0	28.0
07	2	3	14	26.0	29.0
07	2	3	15	36.0	35.0
07	2	3	16	36.0	35.0
07	2	3	17	31.0	32.0
07	2	3	18	36.0	36.0
07	2	3	19	15.0	14.0
07	2	3	20	15.0	15.0
07	2	3	21	30.0	25.0
07	2	3	22	38.0	39.0
07	2	3	23	12.0	17.0
07	2	3	24	25.0	24.0
07	2	3	25	27.0	27.0
07	2	3	26	15.0	17.0
07	2	3	27	22.0	26.0
07	2	3	28	22.0	25.0
07	2	3	29	11.0	10.0
07	2	3	30	36.0	35.0
07	2	4	1	16.0	17.0
07	2	4	2	14.0	15.0
07	2	4	3	31.0	28.0
07	2	4	4	38.0	33.0
07	2	4	5	27.0	29.0
07	2	4	6	40.0	40.0
07	2	4	7	16.0	15.0
07	2	4	8	10.0	10.0
07	2	4	9	11.0	11.0
07	2	4	10	33.0	33.0
07	2	4	11	34.0	35.0
07	2	4	12	32.0	31.0
07	2	4	13	26.0	31.0
07	2	4	14	25.0	28.0
07	2	4	15	38.0	40.0
07	2	4	16	14.0	11.0
07	2	4	17	16.0	17.0
07	2	4	18	14.0	16.0
07	2	4	19	25.0	26.0
07	2	4	20	24.0	28.0
07	2	4	21	38.0	38.0
07	2	4	22	38.0	35.0
07	2	4	23	40.0	39.0
07	2	4	24	22.0	19.0
07	2	4	25	22.0	27.0
07	2	4	26	28.0	30.0
07	2	4	27	34.0	30.0
07	2	4	28	27.0	27.0
07	2	4	29	14.0	14.0
07	2	4	30	31.0	33.0
08	1	1	2	35.0	29.0
08	1	1	3	30.0	25.0
08	1	1	4	36.0	28.0
08	1	1	5	11.0	10.0
08	1	1	6	29.0	21.0
08	1	1	7	36.0	22.0
08	1	1	8	11.0	10.0
08	1	1	9	33.0	31.0
08	1	1	10	25.0	21.0
08	1	1	11	32.0	24.0
08	1	1	12	11.0	11.0
08	1	1	13	24.0	19.0
08	1	1	14	12.0	10.0
08	1	1	15	28.0	32.0
08	1	1	16	35.0	35.0
08	1	1	17	16.0	15.0
08	1	1	18	37.0	31.0
08	1	1	19	18.0	15.0
08	1	1	20	22.0	19.0
08	1	1	21	33.0	24.0
08	1	1	22	40.0	34.0
08	1	1	23	19.0	14.0
08	1	1	24	17.0	18.0
08	1	1	25	34.0	29.0
08	1	1	26	17.0	15.0
08	1	1	27	36.0	35.0
08	1	1	28	39.0	32.0
08	1	1	29	21.0	16.0
08	1	1	30	22.0	21.0
08	1	2	1	36.0	29.0
08	1	2	2	38.0	26.0
08	1	2	3	36.0	29.0
08	1	2	4	11.0	10.0
08	1	2	5	31.0	22.0
08	1	2	6	34.0	25.0
08	1	2	7	39.0	27.0
08	1	2	8	36.0	24.0
08	1	2	9	36.0	26.0
08	1	2	10	37.0	24.0
08	1	2	11	14.0	10.0
08	1	2	12	36.0	19.0
08	1	2	13	34.0	23.0
08	1	2	14	12.0	12.0
08	1	2	16	39.0	28.0
08	1	2	17	39.0	31.0
08	1	2	18	34.0	28.0
08	1	2	19	37.0	24.0
08	1	2	20	20.0	13.0
08	1	2	21	21.0	15.0
08	1	2	22	13.0	10.0
08	1	2	23	32.0	25.0
08	1	2	24	10.0	10.0
08	1	2	25	17.0	17.0
08	1	2	26	27.0	25.0
08	1	2	27	10.0	12.0
08	1	2	28	13.0	14.0
08	1	2	29	16.0	15.0
08	1	2	30	38.0	24.0
08	1	3	1	38.0	28.0
08	1	3	2	23.0	22.0
08	1	3	3	26.0	21.0
08	1	3	4	35.0	29.0
08	1	3	5	27.0	19.0
08	1	3	6	36.0	23.0
08	1	3	7	37.0	31.0
08	1	3	8	32.0	28.0
08	1	3	9	17.0	18.0
08	1	3	10	19.0	15.0
08	1	3	12	19.0	16.0
08	1	3	13	37.0	26.0
08	1	3	14	10.0	10.0
08	1	3	15	20.0	16.0
08	1	3	16	25.0	17.0
08	1	3	17	35.0	29.0
08	1	3	18	18.0	18.0
08	1	3	19	38.0	28.0
08	1	3	20	32.0	24.0
08	1	3	21	25.0	23.0
08	1	3	24	38.0	40.0
08	1	3	25	13.0	10.0
08	1	3	26	22.0	16.0
08	1	3	27	20.0	21.0
08	1	3	28	24.0	23.0
08	1	3	29	26.0	21.0
08	1	3	30	37.0	26.0
08	1	4	1	14.0	14.0
08	1	4	2	28.0	21.0
08	1	4	3	23.0	19.0
08	1	4	4	12.0	17.0
08	1	4	5	37.0	27.0
08	1	4	6	15.0	12.0
08	1	4	7	21.0	17.0
08	1	4	8	27.0	22.0
08	1	4	9	28.0	24.0
08	1	4	10	18.0	20.0
